index,daily_people_vaccinated,total_boosters,reproduction_rate,new_cases,location
169,127059.21077404865,82289919.52121153,,19166.97392798258,Oceania
170,127189.6254805226,81303985.08123852,0.7510742100615484,367.66180635092445,Oman
171,127189.6254805226,81303985.08123852,0.9023767536666822,1439.0042666733793,Pakistan
172,127189.6254805226,81303985.08123852,0.6306816167950379,8.435251028910173,Palau
173,127189.6254805226,81303985.08123852,0.7496191563809232,715.1513850955911,Palestine
174,127105.00048732018,81781197.81390637,0.9575566518162444,1015.707095896622,Panama
175,127059.21077404865,82289919.52121153,0.8141353668010065,63.11047411677344,Papua New Guinea
176,127105.00048732018,81781197.81390637,0.7176642786479255,820.0494946698047,Paraguay
177,127105.00048732018,81781197.81390637,1.0334425979165145,4484.662025029587,Peru
178,127189.6254805226,81303985.08123852,1.010019719413331,4958.776962480963,Philippines
179,127189.6254805226,81303985.08123852,,0.005412004581324808,Pitcairn
180,127069.50350517551,82118916.79239738,0.9933766009574206,6699.700432960367,Poland
181,127189.6254805226,81303985.08123852,0.9899348661802102,7015.7578379671,Portugal
182,127189.6254805226,81303985.08123852,,1362.5893547128492,Puerto Rico
183,127189.6254805226,81303985.08123852,1.0069758918552847,458.2045989452884,Qatar
184,127189.6254805226,81303985.08123852,,681.8541779416762,Reunion
185,127189.6254805226,81303985.08123852,0.8819280540192412,3644.394650998766,Romania
186,127059.21077404865,82289919.52121153,0.9952860642839595,25648.27871823594,Russia
187,127189.6254805226,81303985.08123852,0.8785065698180105,170.10207564517552,Rwanda
188,127189.6254805226,81303985.08123852,,7.036625426352686,Saint Barthelemy
189,127189.6254805226,81303985.08123852,,2.699149182535587,Saint Helena
190,127189.6254805226,81303985.08123852,0.8192973980093885,9.426358979522485,Saint Kitts and Nevis
191,127189.6254805226,81303985.08123852,0.9620929136263139,39.58129963626295,Saint Lucia
192,127189.6254805226,81303985.08123852,,15.590965728166337,Saint Martin (French part)
193,127189.6254805226,81303985.08123852,,4.75377267063547,Saint Pierre and Miquelon
194,127189.6254805226,81303985.08123852,0.7934625165158387,12.584111118813691,Saint Vincent and the Grenadines
195,127189.6254805226,81303985.08123852,0.6267593845113291,23.114822599524246,Samoa
196,127189.6254805226,81303985.08123852,0.8914274996182269,27.843089625313077,San Marino
197,127189.6254805226,81303985.08123852,0.5413974225332475,6.832322253407675,Sao Tome and Principe
198,127189.6254805226,81303985.08123852,0.9872603294536327,645.4811146212226,Saudi Arabia
199,127230.56567352344,81144943.98427597,,,Scotland
200,127189.6254805226,81303985.08123852,0.9474390656849011,86.3258215548815,Senegal
201,127059.21077404865,82289919.52121153,0.9956418104678879,2867.920500169912,Serbia
